,question,label
0,What historical event involving Kashghar in Chinese Turkestan occurred during the time of OQutaybah?,rag
1,"Who was recalled by al-Walid II, and what unusual items were they ordered to bring to Damascus?",rag
2,What significant event happened to al-Walid II while his governor was en route to Damascus?,rag
3,"What types of items were requested by al-Walid II to be brought to Damascus, and what might this reveal about his interests?",rag
4,How did the assassination of al-Walid II affect the governor who was traveling to Damascus?,rag
5,"What does the mention of ""strange hunting birds and musical instruments"" suggest about the cultural exchange or interests of the time?",rag
6,"In what year did al-Walid II ascend to the throne, and what action did he take regarding his governor?",rag
7,What can be inferred about the relationship between al-Walid II and his governor based on the events described?,rag
8,How did the timing of al-Walid II's assassination impact the governor's journey and mission?,rag
9,What does the conquest of Kashghar by OQutaybah indicate about the expansion of influence in the region during that period?,rag
