,question,label
0,What motivated Aurelian to undertake an expedition to Egypt?,rag
1,What was the outcome of Firmus's rebellion?,rag
2,How did the rebellion in Egypt impact Rome's grain supply?,rag
3,Why was the grain supply crucial for Rome?,rag
4,What was the result of Aurelian's expedition to Egypt?,rag
5,What factors led to the rebellion in Egypt?,rag
6,How did Aurelian address the rebellion in Egypt?,rag
7,What were the consequences of Firmus's actions?,rag
8,How did Aurelian's expedition to Egypt conclude?,rag
9,What was Aurelian's primary concern during the rebellion?,rag
