,question,label
0,What regions did a historical leader aim to expand into beyond Syria?,rag
1,What conflict arose from a leader's intervention in Syria?,rag
2,What was the name of the conflict between two ancient rulers in Syria?,rag
3,Which areas were previously controlled by Lysimachus that another leader sought to conquer?,rag
4,What was the outcome of the conflict known as the First Syrian War?,rag
5,Why were coastal cities in Asia Minor important to an ancient ruler's expansion?,rag
6,How did the First Syrian War impact the balance of power in the region?,rag
7,What role did the First Syrian War play in shaping ancient history?,rag
8,What factors led to the conflict between two ancient rulers in Syria?,rag
9,What was the main consequence of the First Syrian War?,rag
