,question,label
0,What significant outcome followed Antiochus's anabasis?,rag
1,Which territories were restored under Antiochus's leadership?,rag
2,"Why was Antiochus given the title ""Megas""?",rag
3,How did Antiochus ensure the safety of his kingdom?,rag
4,What qualities did Antiochus exhibit that impressed Polybius?,rag
5,What was the result of Antiochus's campaign along the Tigris?,rag
6,How did Antiochus's actions impact the Seleucid Empire?,rag
7,"What does the term ""anabasis"" refer to in the context of Antiochus's actions?",rag
8,What was Antiochus's destination after leaving the Gulf?,rag
9,How did Antiochus's achievements compare to those of Seleucus I?,rag
