,question,label
0,What is the oldest known Arabic text and where was it discovered?,rag
1,In which script was the oldest Arabic text inscribed?,rag
2,How old is the cursive script in which Arabic was written?,rag
3,Where is the Kufic script ascribed to have originated?,rag
4,What is the traditional view of the origin of true Arabic writing?,rag
5,What evidence contradicts the traditional view of the origin of Arabic writing?,rag
6,What type of religion did the Nabataeans practice?,rag
7,What were the main influences on Nabataean religious practices?,rag
8,How does the origin of Arabic writing according to tradition differ from the epigraphic evidence?,rag
9,What is the significance of the al-Namiarah inscription in the history of Arabic?,rag
