,question,label
0,What significant event marked the transition from Assyrian to Babylonian dominance in the ancient Near East?,rag
1,"Who was the founder of the Neo-Babylonian Empire, and what role did he play in its rise?",rag
2,"What was the name of the last king of the Assyrian Empire, and during what time period did he rule?",rag
3,What major city's fall in 612 BC marked the end of the Assyrian Empire?,rag
4,"What empire rose to power after the decline of the Assyrian Empire, and who was its key leader?",rag
5,What were the key factors that led to the rise of the Neo-Babylonian Empire in the late 7th century BC?,rag
6,What is the historical significance of the transition from the Assyrian Empire to the Neo-Babylonian Empire?,rag
7,"Who was Nabopolassar, and what was his role in the history of the Neo-Babylonian Empire?",rag
8,"What were the circumstances surrounding the fall of Nineveh, and how did it impact the rise of the Neo-Babylonian Empire?",rag
9,What were the major events or developments during the reign of Nebuchadnezzar that shaped the Neo-Babylonian Empire?,rag
