,question,label
0,"What year was significant for the Severan dynasty's final years, and what major event was occurring then?",rag
1,How did the emperor prepare for the invasion of Iran during the Severan dynasty's final years?,rag
2,What regions were chosen as invasion routes into Iran during the Severan dynasty's final years?,rag
3,Why might the emperor have chosen to divide his forces into three armies for the invasion of Iran?,rag
4,"What was the strategic significance of invading Iran through Armenia, northern Mesopotamia, and Babylonia?",rag
5,How did the division of forces into three armies reflect the emperor's military strategy?,rag
6,What were the potential challenges of launching a three-pronged invasion of Iran?,rag
7,How does the invasion of Iran during the Severan dynasty's final years fit into the broader context of the dynasty's history?,rag
8,What was the outcome of the emperor's strategy to invade Iran with three armies?,rag
9,How did the events of 231 CE impact the Severan dynasty's legacy?,rag
