,question,label
0,What significant event occurred in the city during Valerian's accession year?,rag
1,How did Valerian's march to the east relate to the city's situation?,rag
2,What was the outcome of Valerian's attempt to save the city?,rag
3,"In what year did the city fall to Shapur, and what was its fate afterward?",rag
4,What was the result of Shapur's assault on the city?,rag
5,How did the city's defense efforts fare against Shapur's forces?,rag
6,What was the consequence of the city's fall for its inhabitants?,rag
7,What role did Valerian play in the events leading to the city's fall?,rag
8,What was the impact of the city's destruction on the surrounding region?,rag
9,How did the events involving Shapur and Valerian shape the city's history?,rag
