,question,label
0,What was the original purpose of the Temple of Solomon before it became a public place of worship?,rag
1,How long did it take to build the Temple of Solomon?,rag
2,What type of wood was primarily used in the construction of the Temple of Solomon?,rag
3,Who were the architects and builders responsible for constructing the Temple of Solomon?,rag
4,What is the significance of the Temple of Solomon in the context of Hebrew worship?,rag
5,How did the role of the Temple of Solomon evolve over time?,rag
6,What is the conjectured current location of the Temple of Solomon?,rag
7,What materials were used by the Tyrians in building the Temple of Solomon?,rag
8,What was the appanage of the palace where the Temple of Solomon was originally designed?,rag
9,How did the Temple of Solomon transition from a royal chapel to a public place of worship?,rag
