,question,label
0,What is the purpose of obtaining an ijazah for medical professionals in historical contexts?,rag
1,What role did the muhtasib play in regulating medical practices?,rag
2,Which medical professions were subject to state regulation?,rag
3,What is the significance of manuals in guiding the muhtasib's duties?,rag
4,Who was Ibn al-Nafis and what was his contribution to medical knowledge?,rag
5,What was Ibn al-Nafis's role at the Qalawun hospital?,rag
6,How did state control influence medical practice in medieval times?,rag
7,What does the requirement of an ijazah indicate about medical education?,rag
8,How did Ibn al-Nafis's work impact the development of medicine?,rag
9,What historical evidence shows state involvement in medical regulation?,rag
