,question,label
0,What is the origin of the name of the group known as the Assassins?,rag
1,How was the hierarchical structure of the Assassins organized?,rag
2,What role did the fidda'is play within the Assassins?,rag
3,Why were the fidda'is known for their use of the dagger?,rag
4,Who were the primary targets of the Assassins' attacks?,rag
5,What made the Assassins' use of assassination unique?,rag
6,How did the Assassins' methods reflect their cultural and historical context?,rag
7,What was the significance of the grand master in the Assassins' hierarchy?,rag
8,How did the Assassins' actions impact relations between Christians and Muslims?,rag
9,What reputation did the Assassins gain for their tactics?,rag
