,question,label
0,What administrative structures were influenced by Greek systems in ancient cities?,rag
1,What is the role of a demos in an administrative context?,rag
2,How did Greek terminology impact the naming of administrative bodies?,rag
3,What is the function of a boule in historical governance?,rag
4,How were Greek political terms incorporated into other cultures' administrative systems?,rag
5,What does the term demos signify in the context of ancient governance?,rag
6,How did the boule contribute to decision-making processes historically?,rag
7,What historical evidence shows the adoption of Greek administrative terms?,rag
8,What role did the demos play in the governance of a city?,rag
9,How did the use of Greek terms like demos and boule reflect cultural influence?,rag
