,question,label
0,What significant event occurred in Jerusalem during the return from Egypt?,rag
1,How many people were reportedly killed in Jerusalem during the attack?,rag
2,What was the duration of the attack on Jerusalem?,rag
3,What happened to the temple after the attack on Jerusalem?,rag
4,Who guided the plundering of the temple in Jerusalem?,rag
5,What was the outcome for the people of Jerusalem after the attack?,rag
6,How many people were sold into slavery during the attack on Jerusalem?,rag
7,What was established in Jerusalem and Judaea after the attack?,rag
8,What was the role of Menelaos in the events following the attack?,rag
9,What was the condition of Jerusalem after the attack?,rag
