,question,label
0,"What is the origin of the name ""Mahon,"" the capital of Minorca?",rag
1,How did the Phoenicians influence the history of the Balearic Islands?,rag
2,What role did Corsica and Sardinia play in the Phoenician maritime network?,rag
3,"How did the name ""Mago"" evolve into ""Mahon"" in the context of Mediterranean history?",rag
4,What is the historical significance of Palermo in Sicily as a former Phoenician site?,rag
5,How did the Phoenicians contribute to the spread of Syrian civilization in the western Mediterranean?,rag
6,What was the strategic importance of the western Mediterranean basin for Phoenician colonies?,rag
7,How did the Phoenicians interact with the Iberian inhabitants of the Balearic Islands?,rag
8,What impact did Phoenician posts have on the cultural development of the regions they occupied?,rag
9,What role did the Carthaginian general Mago play in the history of the Mediterranean?,rag
