,question,label
0,What role did Tangiz play during al-Nasir's third reign?,rag
1,Which regions were included in Tangiz's province of Damascus?,rag
2,What infrastructure projects did Tangiz undertake in Beirut?,rag
3,How did Tangiz improve the water supply in Jerusalem?,rag
4,What were the key achievements of Tangiz's unusually long and beneficent reign?,rag
5,"What were the boundaries of Tangiz's province, and which areas were excluded?",rag
6,What types of buildings did Tangiz construct in Beirut?,rag
7,How did Tangiz's reign impact the development of the regions under his control?,rag
8,What was the significance of Tangiz restoring the tower in Beirut?,rag
9,What public amenities did Tangiz establish during his governance?,rag
