,question,label
0,What reforms did the leader implement to improve the state of the empire?,rag
1,How did the leader's relationship with his mother influence his governance?,rag
2,What challenges did the leader face in asserting his authority over the military caste?,rag
3,What role did the counsellor and praetorian prefect Ulpian play in the leader's administration?,rag
4,What were the consequences of the mutinies during the leader's reign?,rag
5,How did the leader's policies impact the arts and sciences in the empire?,rag
6,What does the leader's inability to emancipate himself from maternal tutelage reveal about his leadership?,rag
7,How did the leader address the issue of court luxury and taxation?,rag
8,What was the significance of raising the standard of the coinage during the leader's reign?,rag
9,How did the military caste's licence affect the stability of the empire under the leader's rule?,rag
