,question,label
0,What is the significance of Khan al-Saboun in Aleppo?,rag
1,How did the Mamluk period influence the development of religious institutions?,rag
2,What role did Salah ad-Din al-Ayyubi play in introducing dervish sanctuaries and madrasahs?,rag
3,What is the historical context of the spread of Shiite doctrine during the Mamluk era?,rag
4,How did the architectural features of dervish monasteries reflect their religious and cultural significance?,rag
5,What was the purpose of madrasahs in combating religious doctrines during the Mamluk period?,rag
6,How did the Mamluk architectural style contribute to the design of religious buildings?,rag
7,What is the importance of running water in dervish monasteries?,rag
8,How did Salah ad-Din al-Ayyubi's reforms impact religious education in Egypt?,rag
9,What role did madrasahs play in the cultural and intellectual life of the Mamluk era?,rag
10,How did the Mamluk period address the challenge of religious diversity?,rag
11,What is the historical significance of dervish monasteries with running water?,rag
12,How did the introduction of madrasahs by Salah ad-Din al-Ayyubi influence Egyptian society?,rag
13,What were the key architectural features of Mamluk-era religious buildings?,rag
14,How did the Mamluk period shape the religious and cultural landscape of the region?,rag
15,What was the role of dervish sanctuaries in the Mamluk era?,rag
16,How did the Mamluk architectural style reflect the cultural and religious values of the time?,rag
17,What is the historical context of the relationship between Mamluk architecture and religious institutions?,rag
18,How did the spread of Shiite doctrine influence the establishment of madrasahs?,rag
19,What is the cultural significance of Khan al-Saboun in the context of Mamluk heritage?,rag
