,question,label
0,What four notable leaders emerged as heads of states following a period of chaos and war?,rag
1,Which general was described as the most astute among the four notable leaders?,rag
2,Who was considered the ablest among the four notable leaders?,rag
3,What was the outcome of the bloody and protracted empire wars?,rag
4,In which regions did the four notable leaders establish their states?,rag
5,"What does the phrase ""the great horn was broken"" symbolize?",rag
6,"What does the phrase ""toward the four winds of heaven"" signify?",rag
7,How did the four notable leaders rise to power?,rag
8,What were the key qualities that distinguished Ptolemy and Seleucus?,rag
9,What was the result of the scramble for power among the generals?,rag
