,question,label
0,What role did Antony play in shifting support from the Maccabean to the Herodian family in Judaea?,rag
1,"Who was the founder of the Herodian family, and what was his political background?",rag
2,How did Antipater rise to power in Judaea during Hyrcanus' rule?,rag
3,What was the significance of Herod's marriage to a granddaughter of Hyrcanus II?,rag
4,Why was Antipater granted Roman citizenship and appointed as procurator of Judaea?,rag
5,How did the alliance between the Herodian and Maccabean families impact Judaea's political landscape?,rag
6,What role did Julius Caesar play in Antipater's rise to power?,rag
7,How did the Herodian family consolidate power in Judaea during the 1st century B.C.?,rag
8,What was the relationship between the Herodian family and the Roman Empire during this period?,rag
9,How did the year 37 B.C. mark a turning point for Herod's political career?,rag
