,question,label
0,What role did female rulers play in the ancient Near Eastern world?,rag
1,Can you name any notable female Arab rulers from ancient history?,rag
2,How common were female rulers in the ancient Near East?,rag
3,What examples exist of female leaders in the ancient Arab world?,rag
4,What is known about the representation of female rulers in Assyrian inscriptions?,rag
5,How did female rulers in the ancient Near East assert their authority?,rag
6,What are some historical records of female leadership in the ancient Arab region?,rag
7,What can be inferred about the status of female rulers in ancient Near Eastern societies?,rag
8,How were female rulers perceived in the ancient Near East compared to their male counterparts?,rag
9,What are some notable examples of female rulers mentioned in ancient inscriptions?,rag
