,question,label
0,What was the primary purpose of the first Syrian campaign?,rag
1,How did the campaign impact the major city mentioned?,rag
2,What was the result of destroying the major city?,rag
3,Why was it important to eliminate support for Yarim-Lim?,rag
4,What strategy was employed regarding the Yamhadite king?,rag
5,How did the campaign affect Yarim-Lim's support?,rag
6,What was avoided concerning the Yamhadite king?,rag
7,What was the significance of the destroyed city?,rag
8,How did the campaign test enemy resistance?,rag
9,What was the outcome of avoiding conflict with the Yamhadite king?,rag
