,question,label
0,What three Great Kingdoms were involved in the events of 1327 BC in SyriaHatti?,rag
1,Which kingdom was at the pinnacle of its power in the Near East during this period?,rag
2,"In what century BC was the scene set to understand the events involving the Hittites, Mitanni, and Egypt?",rag
3,What was the status of the Mitanni kingdom in 1327 BC?,rag
4,"What crisis was Egypt facing during this time, and how significant was it compared to earlier periods?",rag
5,How many years had passed since the establishment of Egypt's united kingdom when this crisis occurred?,rag
6,What was the approximate time frame when the events of 1327 BC took place?,rag
7,Which kingdom was in its final stages of decline during the 14th century BC?,rag
8,How did the Hittite kingdom's power compare to other kingdoms in the Near East around 1327 BC?,rag
9,What was the historical context of the 17th century BC in relation to the events of 1327 BC?,rag
