,question,label
0,What conditions were imposed in exchange for funding military ventures?,rag
1,Who was appointed as a co-regent and what territories were they granted?,rag
2,What was the significance of Sardis and Antioch in the context of the agreement?,rag
3,Why was securing funding for military ventures so critical at that time?,rag
4,What emotions were involved in the decision-making process of the agreement?,rag
5,How did the role of the co-regent differ from that of the main ruler?,rag
6,What was the outcome of the agreement between the two parties?,rag
7,What can be inferred about the relationship between the two brothers?,rag
8,What was the capital of the co-regent's territory?,rag
9,What was the primary challenge in securing the necessary funds?,rag
