,question,label
0,What regions did the ruler conquer south of Aleppo?,rag
1,Why did the ruler distrust the current rulers of the conquered states?,rag
2,What happened to the rulers and their families after being deposed?,rag
3,What was the outcome of the ruler's campaign in terms of territorial control?,rag
4,Which major Mitannian stronghold remained unconquered west of the Euphrates?,rag
5,What was the significance of the region south to the frontiers of Damascus?,rag
6,How did the ruler ensure control over the conquered territories?,rag
7,What was the result of the ruler's campaign in terms of political stability?,rag
8,Why was the campaign considered spectacularly successful?,rag
9,What was left unsubdued after the ruler's campaign?,rag
