,question,label
0,What was the primary composition of the first Christian assemblies?,rag
1,Why was it challenging to differentiate between early Christians and the established Jewish community?,rag
2,Where were the earliest Christian places of worship likely located?,rag
3,What served as a model for the formalization of early Christian places of worship?,rag
4,How did the destruction of the Temple influence the role of synagogues in Jewish worship?,rag
5,What significance did synagogues hold as a model for early Christian churches?,rag
6,How did the transition from informal meetings to formal churches occur in early Christianity?,rag
7,What was the relationship like between early Christian and Jewish communities?,rag
8,How did the destruction of the Temple affect Jewish worship practices?,rag
9,What role did private homes play in the early Christian worship practices?,rag
