,question,label
0,What significant event occurred in 904 involving the Abbasid general and the Tulanid capital al-Qatai?,rag
1,"Who succeeded Hariin after his assassination, and what was his relationship to Hariin?",rag
2,What happened to the male members of the Tulanid house after the Abbasid general captured al-Qatai?,rag
3,What symbol did the last Sufyani on record use when he unfurled a flag in Syria?,rag
4,What was the outcome for the last Sufyani after he was captured in Syria?,rag
5,What was the fate of the Tulanid capital al-Qatai after the Abbasid general reached it in 904?,rag
6,"Who was Shayban, and what role did he play in the events following Hariin's assassination?",rag
7,What was the significance of the white flag in the context of the Sufyani's actions in Syria?,rag
8,How did the Abbasid campaigns in 904 and the following year impact the Tulanid dynasty?,rag
9,What was the consequence for the remaining male members of the Tulanid house after their capture by the Abbasid general?,rag
