,question,label
0,What poet is associated with representing free love in poetry?,rag
1,"Who is known for advocating innocent, platonic love in their poetry?",rag
2,"What tribe is Jamil al-Udhri from, and what is notable about their religious affiliation?",rag
3,In what region were the Banu-Udhrah tribe primarily settled?,rag
4,How do the approaches to love in poetry differ between Umar and Jamil al-Udhri?,rag
5,What is the significance of the Banu-Udhrah tribe in the context of early Islamic history?,rag
6,How does the portrayal of love in poetry reflect the cultural or societal norms of the time?,rag
7,What is the historical context of the Banu-Udhrah tribe being a Christian tribe in al-Hijaz?,rag
8,"How does the work of Jamil al-Udhri compare to that of his contemporary, Umar, in terms of themes?",rag
9,What role did the Holy Cities play in the poetry of Umar?,rag
