,question,label
0,What was the main event during Shalmaneser V's five-year reign?,rag
1,How did the Assyrians impact the population of Samaria?,rag
2,What legacy of resistance did Sargon inherit from Shalmaneser V?,rag
3,What was the outcome of Shalmaneser V's campaign against Samaria?,rag
4,How did the spirit of resistance in Samaria persist despite Assyrian rule?,rag
5,What significant event occurred at the end of Shalmaneser V's reign?,rag
6,What was the result of the Assyrian population exchange program in Samaria?,rag
7,Who inherited the legacy of resistance in Samaria after Shalmaneser V?,rag
8,What was the duration of Shalmaneser V's reign and its key consequence?,rag
9,How did the capture of Samaria affect its population and culture?,rag
