,question,label
0,Who defeated the Judaean army and laid siege to Jerusalem?,rag
1,What event led to the siege of Jerusalem?,rag
2,In what year did the ruler install himself as the ruler of Damascus?,rag
3,What region did the ruler of Damascus also rule alongside the city?,rag
4,Why was the ruler invited to Damascus?,rag
5,What was the significance of Coele-Syria in the context of the ruler's actions?,rag
6,How did the ruler's actions in Jerusalem and Damascus impact the political landscape of the region?,rag
7,What were the consequences of the ruler's defeat of the Judaean army?,rag
8,What was the outcome of the ruler's siege of Jerusalem?,rag
9,How did the ruler's control of Coele-Syria influence the surrounding areas?,rag
