,question,label
0,What were the dominant themes in Antiochus' empire?,rag
1,What problems were developing between Antiochus' empire and Egypt?,rag
2,Why was Ptolemy V determined to regain certain territories?,rag
3,What territories had the Ptolemaic regime lost to Antiochus III?,rag
4,What event in 200 led to the loss of Coele Syria and Palestine for the Ptolemaic regime?,rag
5,How did Ptolemy V's death in 181 affect the conflict between the Seleucid and Ptolemaic families?,rag
6,What was the outcome of the conflict between the Seleucid and Ptolemaic families after Ptolemy V's death?,rag
7,What was the significance of the battle of Panion in 200?,rag
8,How did the Ptolemaic regime feel about losing Coele Syria and Palestine?,rag
9,What happened to the plans of Ptolemy V after his death in 181?,rag
