,question,label
0,What is the historical context of dhimmis in Lebanon during times of rebellion?,rag
1,How does the concept of collective punishment relate to the treatment of dhimmis?,rag
2,What religious principle is referenced regarding bearing another's burden?,rag
3,Why might the expulsion of dhimmis be seen as unjust?,rag
4,How have divine decrees influenced obedience in historical Lebanon?,rag
5,What are the implications of punishing many for the actions of a few?,rag
6,How have dhimmis historically been treated during rebellions?,rag
7,What role do religious teachings play in justice systems?,rag
8,How have expulsions affected communities in Lebanese history?,rag
9,What is the significance of the decree mentioned?,rag
