,question,label
0,What historical event is associated with the Maccabean and Seleucid forces' confrontations?,rag
1,How did the Maccabean leaders' small warrior band compare to the Seleucid armies in terms of resources and outcomes?,rag
2,What is the significance of the David and Goliath analogy in the context of the Maccabean-Seleucid conflicts?,rag
3,What was Judas's most notable military achievement?,rag
4,"Where is Beth-zur located, and why is it significant in historical battles?",rag
5,What was the outcome of the battle between the Maccabean forces and the Seleucid army at Beth-zur?,rag
6,How did Judas's victories impact the balance of power between the Maccabees and the Seleucids?,rag
7,What role did General Lysias play in the conflicts between the Maccabees and the Seleucids?,rag
8,What does the victory at Beth-zur reveal about the military strategy of the Maccabean leaders?,rag
9,How did the Maccabean-Seleucid conflicts reflect broader themes of power dynamics in ancient history?,rag
