,question,label
0,Who were the main rulers involved in the coalition forces mentioned?,rag
1,What regions contributed contingents to the coalition forces?,rag
2,What was the outcome of the military campaign of the coalition forces?,rag
3,Which leaders remained alive after the coalition forces were defeated?,rag
4,What does the survival of the leaders suggest about their resistance?,rag
5,How did the defeat of the coalition forces affect the spirit of their leaders?,rag
6,What can be inferred about the unity of the coalition despite their defeat?,rag
7,Which Aramaean state contributed a contingent to the coalition forces?,rag
8,What was the significance of the formation of the coalition forces?,rag
9,How did the survival of the leaders impact the continuation of their resistance?,rag
