,question,label
0,Who proclaimed himself king of all the conquered lands?,rag
1,What was the state of the Seleucid regime during this period?,rag
2,Why did Antiochus abandon his Syrian expedition?,rag
3,Where did the opposing forces confront each other for battle?,rag
4,What was the significance of the battle at Apollonia?,rag
5,What was lost by the Seleucid regime under Antiochus?,rag
6,How did Antiochus respond to the loss of his eastern empire?,rag
7,What was the location of Apollonia in relation to Babylonian territory?,rag
8,What was the first major test of Antiochus' military abilities?,rag
9,Which river was near the battle site of Apollonia?,rag
