question,label
Tell me about the significant historical periods that contributed to the city's development and prosperity.,rag
Can you provide an estimate of the city's population by the end of the 1st century AD?,rag
"Who was Antigonus, and what was his role in shaping the city's history?",rag
"How did Antigonus' elimination impact the founder's empire, and what were the consequences?",rag
"What does the population figure of 600,000 reveal about the city's status during the Roman imperial world?",rag
What event occurred in 311 that had a lasting impact on the city's history?,rag
"Why was the peace made in 311 considered fragile, and what were the underlying factors?",rag
"How did the city's founder expand his empire in its early stages, and what strategies did he employ?",rag
"What was the significance of the peace treaty made by Antigonus with his fellow-heirs, and how did it affect the city's future?",rag
"How did the city's population growth reflect its growing importance during the Roman period, and what were the driving factors?",rag
