question,label
Tell me about the significant outcome that followed Antiochus's anabasis.,rag
Can you provide a list of territories that were restored under Antiochus's leadership?,rag
"What led Antiochus to be given the title ""Megas""?",rag
How did Antiochus ensure the safety and security of his kingdom?,rag
What qualities did Antiochus exhibit that impressed Polybius and influenced his perception of the king?,rag
What was the outcome of Antiochus's campaign along the Tigris River?,rag
How did Antiochus's actions and decisions impact the Seleucid Empire and its future?,rag
"Can you explain the meaning and significance of the term ""anabasis"" in the context of Antiochus's actions?",rag
What was Antiochus's ultimate destination and goal after leaving the Gulf region?,rag
"How did Antiochus's achievements and accomplishments compare to those of Seleucus I Nicator, and what can be learned from this comparison?",rag
