question,label
"Tell me about the Sabians, their beliefs, and practices.",rag
Can you give me more information about the Sabians' location in Harran and its significance?,rag
"What sciences and fields of study were the Sabians drawn to, and why was that the case?",rag
"How did the Sabians contribute to the development of astronomy and related sciences, and what were their key findings?",rag
"What was the Sabians' connection to the Babylonian tradition, and how did it shape their scholarly work?",rag
How did the Sabians' intellectual and scientific pursuits compare to those of their Christian contemporaries?,rag
"Who was Thabit ibn-Qurrah, and what made him a renowned scholar among the Sabians?",rag
"What was the impact of Hellenistic science on the intellectual life of the Sabians, and how did they incorporate its ideas?",rag
"How did the Sabians' religious practices, such as star-worship, influence their cultural and intellectual heritage?",rag
What can be inferred about the cultural and scientific exchange that took place in Harran during the time of the Sabians?,rag
