question,label
Tell me about the four notable leaders who emerged as heads of states after a period of chaos and war.,rag
Can you elaborate on which general was considered the most astute among the four notable leaders?,rag
I want to know who was considered the ablest among the four notable leaders.,rag
What do you think was the outcome of the bloody and protracted empire wars?,rag
Give me details on the regions where the four notable leaders established their states.,rag
"I'm curious about what the phrase ""the great horn was broken"" symbolizes.",rag
"Wow, could you explain what the phrase ""toward the four winds of heaven"" signifies?",rag
Can you walk me through how the four notable leaders rose to power?,rag
How would you describe the key qualities that distinguished Ptolemy and Seleucus?,rag
I want to know the result of the scramble for power among the generals.,rag
