question,label
Tell me about Tarabulus' role in Phoenicia's political structure.,rag
Can you explain how the Phoenician assembly was structured and how often it met?,rag
Approximately how many delegates attended Phoenician assembly meetings?,rag
How did Persian officials treat the natives during these meetings?,rag
What decision did the Phoenicians ultimately make in response to their treatment by Persian officials?,rag
"By the mid-fourth century, what did the Phoenicians sense about the Persian Empire's power?",rag
What significance did the Phoenician assembly hold in terms of governance and decision-making?,rag
How did interactions between Phoenicians and Persian officials reflect the broader dynamics of their relationship?,rag
What historical event or change might have been indicated by the Phoenicians' perception of the Persian Empire's decline?,rag
How did the structure and function of the Phoenician assembly reflect the cultural and political values of the time?,rag
