question,label
"Tell me about the origins of the name ""Assassins"".",rag
Can you explain how the Assassins organized their hierarchical structure?,rag
What was the role of the fidda'is within the Assassins' ranks?,rag
I'm curious about why the fidda'is were known for their use of the dagger.,rag
"Who were the primary targets of the Assassins' attacks, and what motivated these targets?",rag
"Wow, could you tell me more about what made the Assassins' use of assassination unique?",rag
"How did the Assassins' methods reflect their cultural and historical context, and what insights can we gain from this?",rag
"What was the significance of the grand master in the Assassins' hierarchy, and how did they exercise their authority?",rag
"How did the Assassins' actions impact relations between Christians and Muslims, and what were the long-term consequences?",rag
"What reputation did the Assassins gain for their tactics, and how did this reputation evolve over time?",rag
