question,label
"Tell me about the origin of the term ""Aeku shoswet"" in Egyptian history.",rag
"Could you explain the meaning behind the Egyptian term ""Aeku shoswet""?",rag
"Who is credited with introducing the term ""Aeku shoswet"" in Egyptian historical records?",rag
"Can you provide insights on what the late Egyptian historian Manetho thought ""Aeku shoswet"" meant?",rag
"Which group of Egyptian rulers first adopted the title associated with ""Aeku shoswet""?",rag
"How did the title associated with ""Aeku shoswet"" evolve over time in Egyptian history?",rag
What do you think the transfer of the title from kings to their people signifies in Egyptian historical context?,rag
"Give me details on the historical significance of the term ""shepherd kings"" in the Egyptian context.",rag
"How did the meaning of ""Aeku shoswet"" change from its original usage in Egyptian history?",rag
"Do you have any insights on the role the Hyksos played in the historical context of the term ""Aeku shoswet""?",rag
