question,label
Tell me about the potential consequences of a ruler seizing territories from neighboring cities.,rag
"Wow, could you tell me more about how ancient rulers typically requested military support from more powerful leaders?",rag
What strategies would a ruler use to protect their capital when neighboring forces threaten it?,rag
In what ways did alliances with powerful rulers impact the security of smaller kingdoms historically?,rag
What role did military expansion play in the political dynamics of ancient Near Eastern kingdoms?,rag
How did rulers communicate their need for assistance to their allies in ancient times?,rag
What were the potential risks for a ruler who relied heavily on external military support?,rag
How did the loss of territories affect the political stability of a ruler's remaining domains?,rag
What cultural factors influenced how rulers interacted with each other in ancient conflicts?,rag
How did the capture of cities impact the relationship between rival rulers in ancient history?,rag
