question,label
Tell me about the typical thickness range of sandstone layers in Lebanon.,rag
Can you explain why the sandstone layers in Lebanon are notable for their lack of fossils?,rag
"What is lignite, and how has it been utilized in Lebanon during modern times? (no change)",rag
"In which regions of Lebanon does the upper limestone layer tend to erode, exposing the sandstone and lower limestone?",rag
How has the presence of lignite impacted industrial activities in Lebanon historically?,rag
What geological process has led to the exposure of sandstone and lower limestone in certain areas of Lebanon?,rag
What was the role of lignite during the first world war in Lebanon?,rag
How do the geological features of Lebanon's sandstone layers contribute to its cultural or historical significance?,rag
What economic activities have been supported by the mining of lignite in Lebanon?,rag
How does the erosion of limestone in Lebanon reveal the underlying geological structures?,rag
