question,label
Tell me about the historical significance of Caracalla's decision to grant Roman citizenship to all free provincials in 112 AD.,rag
"Wow, could you tell me more about Caracalla's age when he extended Roman citizenship to all free provincials, and how this compares to his brother's age?",rag
What role did Roman emperors play in granting citizenship during the Greco-Roman period?,rag
Can you give me a rundown of the key events or reforms that occurred in the Roman Empire around 112 AD?,rag
I want to know more about the impact of the extension of Roman citizenship on the social and political structure of the Roman Empire.,rag
What cultural implications did Caracalla's decision to grant citizenship to all free provincials have?,rag
How does Caracalla's age at the time of granting citizenship reflect the norms of leadership in the Roman Empire?,rag
What were the typical criteria for granting Roman citizenship before Caracalla's edict?,rag
How did the process of granting citizenship evolve during the Roman Empire's history?,rag
What were the immediate and long-term consequences of Caracalla's citizenship edict for the Roman Empire?,rag
