question,label
Tell me about the king who reigned from 261 to 246 BCE in the Seleucid Empire.,rag
Can you tell me the name of the king who succeeded Seleucus II Callinicus?,rag
"How would you describe the king known as ""the Great"" who ruled from 223 to 187 BCE?",rag
I want to know how many kings are listed as ruling between 261 and 146 BCE.,rag
"What do you think is the significance of the epithet ""Epiphanes"" for one of the kings?",rag
I'm curious about the king who had a reign marked by a pretended father-son relationship.,rag
"Wow, could you tell me the name of the king who ruled immediately after Antiochus IV Epiphanes?",rag
Can you explain how long the reign of Antiochus III the Great was?,rag
What do you think happened to the king whose reign ended in 164 BCE?,rag
Give me details on the king who ruled from 150 to 146 BCE.,rag
