question,label
Tell me what event occurred in the third year of the leader's reign in 223?,rag
Can you explain who assumed command of the army after the leader's death and executed the assassins?,rag
I want to know what immediate crisis was averted when the leader's uncle took charge?,rag
How would you describe the action the new leader took regarding the campaign against Attalus?,rag
What do you think was the reaction of the Seleucid troops to the news of the new leader's actions?,rag
Can you tell me what title the Seleucid troops urged their new leader to proclaim himself as?,rag
I'm curious about why the new leader might have been tempted to accept the title urged by the troops?,rag
Do you have any insights on what the text suggests about the new leader's future actions based on later events?,rag
Give me details on the state of the empire when the leader died in 223?,rag
"Who was responsible for resolving the immediate crisis after the leader's assassination, according to the text?",rag
