question,label
Tell me about the regions where monuments of the mentioned ruler can be found.,rag
Can you provide details on the spread of the ruler's monuments across different regions?,rag
Who else from the dynasty is known for having a large number of monuments?,rag
How did the Hyksos adapt the language and cultural practices of the Egyptians during their rule?,rag
"How long did the Hyksos rule before they were overthrown, and what were the circumstances surrounding their downfall?",rag
What insights do the monuments of the ruler provide into their influence and legacy?,rag
"What evidence is there to suggest the ruler's presence in Babylonia and Crete, and what does it reveal about their empire?",rag
How did the Hyksos' adoption of Egyptian language and names reflect their cultural assimilation with the Egyptians?,rag
What can be inferred about the ruler's power and influence based on the spread of their monuments across different regions?,rag
"What impact did the Hyksos' rule have on Egyptian culture, society, and politics, and what legacies did they leave behind?",rag
