question,label
Tell me about the Roman jurist who was executed at thirty-seven and left a significant legal legacy.,rag
Can you give me the number of excerpts from his writings that were included in Justinian's Digest?,rag
"Who was Anatolius, and what was his role in compiling Justinian's Digest?",rag
What was the title of Papinian's work that was part of the third-year law course?,rag
"What is the historical significance of Justinian's Digest in Roman law, and how did it impact legal development?",rag
"How did Papinian's Responsa contribute to legal education in Roman law schools, and what was its impact on jurists' understanding of the law?",rag
"What does the inclusion of 595 excerpts from one jurist indicate about his influence on Roman law, and how did it shape the development of legal thought?",rag
"What role did professors from Berytus play in the development of Roman law, and how did their contributions influence the field?",rag
"How did the structure of legal education, such as the third-year course, reflect the importance of certain legal texts, and what did this reveal about the priorities of Roman jurists?",rag
"What does the execution of a prominent jurist at a young age suggest about the political climate of his time, and how did this impact the development of Roman law?",rag
