question,label
"Tell me, which region in Anatolia was Kizzuwadna located in?",rag
Can you explain the significance of the city of Kummanni in the land of Kizzuwadna?,rag
Where did Mursili need to focus his attention due to troubles during his reign?,rag
"What event took place in Nuhashshi within two years of Mursili's reign, and what were the implications?",rag
"What was Mursili's primary focus during the first two years of his reign, and why was it so important?",rag
"Where did Mursili go in his ninth year, and what motivated his journey?",rag
"What was the status of Tette's leadership during the rebellion in Nuhashshi, and how did it affect the region?",rag
"How long did Mursili spend campaigning in the north-eastern part of his kingdom, and what were the outcomes of his efforts?",rag
"What was the outcome of Mursili's efforts in Nuhashshi, and what did it mean for his kingdom?",rag
"What role did Kummanni play in the context of Mursili's reign, and how did it impact his decisions?",rag
