question,label
Tell me more about the groups that contributed to the discontent in Al-Iraq during that period.,rag
Can you elaborate on the role of the Kharijites in the region?,rag
I want to know more about Muhammad ibn-al-Hanafiyah and why he was significant.,rag
"How did the Alids respond to the death of al-Husayn, and what were their motivations?",rag
"What impact did the Kharijites have on the eastern regions, and how did this affect the larger political landscape?",rag
"What were the core beliefs of the Kharijites, and how did these beliefs shape their actions?",rag
"How did the Kharijites become considered troublesome, and what were the consequences of their actions?",rag
"Can you provide more insight into how the political and religious divisions in Al-Iraq manifested during this time, and what were the effects on the region?",rag
"What significance did Muhammad ibn-al-Hanafiyah's lineage hold, and how did this influence his role in the region?",rag
"How did the various factions in Al-Iraq contribute to the overall turmoil, and what were the key factors that drove their actions?",rag
