question,label
Tell me about the two institutions responsible for translating the Bible into modern Arabic.,rag
When did Jesuit educational activities first start in the region?,rag
What notable event took place in 1874 regarding education in Beirut?,rag
Which two universities are prominent in the region?,rag
In what year was the American University of Beirut founded?,rag
What is the name of the university established by Jesuits in Beirut?,rag
How have the two universities impacted education in their region?,rag
What is the historical background of Jesuit educational efforts in Beirut?,rag
What languages did the two presses use for their Bible translations?,rag
What is the current situation of the two universities in Beirut?,rag
