question,label
"Tell me, what kind of statue is being described, and what is the girl in it holding?",rag
Can you give me more details about what's depicted on the panel showing dancing girls?,rag
"What's the central focus of the mosaic floor described, and how does it contribute to the overall scene?",rag
I'm curious about the animals shown under the pomegranate tree in the mosaic - what do they add to the scene?,rag
"How would you describe the visual impact of the mosaic's border, and what does it add to the overall design?",rag
"What color are the toenails painted in the description, and what significance might this hold?",rag
"What role does the lion play in the mosaic scene, and what does its presence suggest about the artwork's themes?",rag
"How would you describe the overall appearance of the mosaic, taking into account its colors, patterns, and composition?",rag
"What cultural or historical significance might a mosaic like this hold, and what insights can be gleaned from it?",rag
"What does the tapestry-like effect of the mosaic border suggest about its design, and how does it contribute to the artwork's overall aesthetic?",rag
