question,label
Tell me about the historical significance of the Lusignan coat of arms.,rag
What marked the end of the conflict between East and West during the Crusades?,rag
Can you explain the impact of the fall of Arwad on the region's history?,rag
How did the Crusades facilitate cultural interaction between East and West?,rag
What are some notable cultural achievements that emerged during the Crusades?,rag
How did the Crusades influence the intellectual landscape of the regions involved?,rag
What symbols are often associated with the Lusignan coat of arms?,rag
What historical sources are commonly referenced when studying the Crusades?,rag
How did the Crusades shape the cultural identity of the regions affected?,rag
What are some key incidents in the history of the conflict between East and West during the Crusades?,rag
