question,label
Tell me about the individuals who established shipbuilding factories in Acre and Tunis during the Umayyad period.,rag
"Can you explain where Hisham transferred the shipbuilding factory from Acre, and how long it remained there?",rag
I want to know more about the notable features of the number of canals in al-Basrah during the late Umayyad period.,rag
"What do you think about the occupation of the person who doubted the number of canals in al-Basrah, and what were their reasons for doubt?",rag
"Wow, could you tell me more about the significance of the shipbuilding factories established by Abd-al-Malik and Hisham?",rag
How would you describe the changes in maritime strategies that the transfer of the shipbuilding factory from Acre to Tyre reflects?,rag
"I'm curious about what the presence of 120,000 canals in al-Basrah indicates about its economic and urban development during the late Umayyad period.",rag
Do you have any insights on why a tenth-century geographer might have doubted the number of canals in al-Basrah?,rag
"Can you explain how the Abbasid al-Mutawakkil's rule affected the shipbuilding factory in Tyre, and what were the implications of this change?",rag
What does the establishment of shipbuilding factories reveal about the Umayyad Caliphate's priorities and values?,rag
