question,label
Tell me about the historical figure's involvement in the disputes between the walis of Damascus and Tripoli.,rag
Can you elaborate on the significant friendship the historical figure formed during his exile in Egypt?,rag
How would you describe the historical figure's visit to Damascus in terms of its impact on his growing influence in Syrian affairs?,rag
What do you think was the outcome of the historical figure's involvement in the disputes between the walis of Damascus and Tripoli?,rag
"Who founded the royal family in Egypt during the historical figure's time, and what was their significance?",rag
I want to know more about the significance of the historical figure's exile in Egypt between 1821 and 1822.,rag
How did the historical figure's relationship with Muhammad Ali shape his political standing?,rag
Give me details on the historical figure's role in Syrian affairs before his exile in 1821.,rag
"Tell me about the viceroy of Egypt during the historical figure's exile, and what was his significance in that period.",rag
Expand on how the historical figure's interactions with regional leaders reflected his transition from a local chieftain to a broader political figure.,rag
