question,label
Tell me about the cultural factors that contributed to the resentment in Persia during the described period.,rag
Can you explain how Khurasan's geographical location influenced its role in religious and cultural movements?,rag
What was the significance of the Shiah doctrine in the cultural reassertion of the region?,rag
I want to know how old Iranian traditions reemerged under the influence of Shiah Islam.,rag
What importance did Khurasan hold in the context of the influence of Shiah-Abbasid Islam?,rag
"How did the Shiah doctrine resonate with the people of Khurasan, and what impact did it have on their daily lives?",rag
"What historical factors led to the resurgence of Iranianism in the region, and how did it shape the cultural identity of the people?",rag
"How did the interaction between Arab and Persian cultures shape the religious landscape of Khurasan, and what were the consequences of this interaction?",rag
"What role did religious doctrine play in the cultural identity of Khurasan, and how did it influence the daily lives of its people?",rag
"How did the fertile soil of Khurasan contribute to the germination of the Shiite-Abbasid influence, and what were the long-term effects of this influence on the region?",rag
