question,label
"Tell me about the Amarna archive, and when was it first discovered?",rag
"What kinds of documents can be found in the Amarna archive, and what do they reveal?",rag
"Who were the main players involved in the letters of the Amarna archive, and what were their relationships?",rag
"In the vassal letters of the Amarna archive, which region plays a significant role, and why?",rag
"Who was the ruler of Amurru during the 14th century, and what was their significance?",rag
"What was the dynamic between the rulers of Amurru and Egypt during the 14th century, and how did it impact the region?",rag
"How did the Amarna archive come to be unearthed, and what challenges did archaeologists face?",rag
"Which historical period is primarily represented in the Amarna archive, and what insights does it provide?",rag
"What can be inferred about the political landscape of the region from the Amarna archive, and what does it suggest?",rag
"Why is the Amarna archive a crucial resource for understanding ancient history, and what do its contents reveal about the past?",rag
