question,label
Tell me about the conditions that were imposed in exchange for funding military ventures.,rag
"Who was appointed as a co-regent, and what territories were they granted as part of their role?",rag
"What was the significance of Sardis and Antioch in the context of the agreement, and how did they factor into the decision-making process?",rag
"Can you explain why securing funding for military ventures was so critical at that time, and what were the consequences of not securing it?",rag
"What emotions were involved in the decision-making process of the agreement, and how did these emotions impact the outcome?",rag
"How did the role of the co-regent differ from that of the main ruler, and what were the implications of this difference?",rag
"What was the outcome of the agreement between the two parties, and how did it shape the course of history?",rag
"What can be inferred about the relationship between the two brothers, and how did their relationship impact the agreement?",rag
"What was the capital of the co-regent's territory, and how did this factor into the agreement?",rag
"What was the primary challenge in securing the necessary funds, and how did the parties overcome this challenge?",rag
