question,label
"Tell me more about the king who founded Samaria, and what can be inferred about him based on his name.",rag
Can you explain the significance of moving the seat of government from Tirzah to Samaria?,rag
"Wow, could you tell me more about the notable structure built by the king in Samaria, and how his successor enhanced it?",rag
I want to know about the unique furnishings found in the palace of Samaria - what made them stand out?,rag
"What materials were used to beautify the palace of Samaria, and what does that reveal about the king's taste?",rag
Do you have any insights on why the king might have chosen to build such an elaborate palace in Samaria?,rag
Give me details on what modern excavations have revealed about the furnishings of the palace in Samaria.,rag
"How did the transfer of the seat of government to Samaria impact the region, and what were the consequences?",rag
Can you describe the architectural features that might have been prominent in the palace of Samaria?,rag
I'm curious about the historical significance of the city of Samaria in the context of the region's heritage - what does it represent?,rag
