question,label
Tell me about the role a certain group played in cities like Jerusalem during a significant historical period.,rag
"Can you explain why some individuals left Jerusalem after its capture, considering their vows were fulfilled?",rag
What do you think was the significance of a payment of 8000 dinars made by a historical leader in 1156?,rag
I want to know how a major historical event impacted cultural exchange between the East and West.,rag
How would you describe the consequences of a group being a minority in occupied cities during the Crusades?,rag
"Wow, could you tell me more about how the capture of Jerusalem influenced the decisions of those who had made vows?",rag
What historical event involved the payment of 8000 dinars by a notable figure in 1156?,rag
Give me details on how the Crusades facilitated cultural interactions between different regions.,rag
What challenges did a minority group face in cities during the Crusades?,rag
I'm curious about how the fulfillment of vows impacted the movement of people after a significant event in Jerusalem.,rag
