question,label
Tell me about the primary composition of the first Christian assemblies.,rag
Can you explain why it was challenging to differentiate between early Christians and the established Jewish community?,rag
Where did the earliest Christian places of worship likely take place?,rag
What served as a model for the formalization of early Christian places of worship?,rag
How did the destruction of the Temple influence the role of synagogues in Jewish worship?,rag
What significance did synagogues hold as a model for early Christian churches?,rag
How did the transition from informal meetings to formal churches occur in early Christianity?,rag
What was the relationship like between early Christian and Jewish communities?,rag
How did the destruction of the Temple affect Jewish worship practices?,rag
I'm curious about the role private homes played in early Christian worship practices.,rag
