question,label
Tell me about the distinctive feature on the ship's deck that was positioned above the rowers' heads.,rag
Can you explain how the troops on the ship were protected during the second pre-Christian century?,rag
I want to know more about the primary use of the ship and which civilization was renowned for its expertise in this area.,rag
Do you have any insights on how the Seleucid empire's military organization reflected its unity?,rag
"From which earlier empire did the Seleucid empire inherit its provincial administrative system, and what were the key takeaways?",rag
"What was the ship's role in naval warfare beyond mere transportation, and how did it contribute to the outcome of battles?",rag
Can you describe the design of the ship and what it reveals about its intended primary use?,rag
"How did the Phoenicians' expertise influence the design or use of the ship, and what were the key innovations?",rag
"In what ways did the administrative system of the Seleucid empire reflect its unity, and what were the implications for its military campaigns?",rag
"What tactic was the ship designed for, and which civilization was particularly skilled in this tactic, making them a formidable force on the high seas?",rag
