question,label
"Tell me about the historical period when Egyptian influence in Syria first began, and how long did this influence last?",rag
Can you give me insights on which group challenged Egyptian control in northern Syria during the fourteenth century?,rag
"What city played a crucial role in the relations between Egypt and Syria, and what was its significance?",rag
I want to know the origin of the name Gubla - how did it come to be?,rag
"Wow, could you tell me more about the original name of the city known as Gubla before the Phoenicians renamed it?",rag
Do you have any information on what happened to Egyptian influence in the region after the political control ended?,rag
"Can you explain which groups were involved in renaming the city from Kupna to Gubla, and what motivated this change?",rag
I'm curious about the significance of the city Gubla in the context of Egypto-Syrian relations - what was its importance?,rag
Tell me about the non-Semitic group that originally gave the name Kupna to the city later known as Gubla - what was their role in the region?,rag
"How did the Phoenicians contribute to the name change of the city from Kupna to Gubla, and what was the impact of this change?",rag
