question,label
Tell me about the approximate size of the Arabian army that conquered Syria.,rag
Could you tell me how many Arabian Muslims were registered in Hims and its district under Marwan I?,rag
"Under al-Walid I, can you provide the number of people registered in Damascus and its district?",rag
What insights do you have on the significance of the number of registered Arabian Muslims in different districts during the Arab era?,rag
How do you think the number of registered Arabian Muslims changed under different rulers in the Arab era?,rag
Can you explain the role of military registration in the administration of districts during the Arab era?,rag
How would you describe the contribution of the Arabian army's expansion to the cultural and historical developments in the region?,rag
"What do you think was the historical impact of the registration of 45,000 people in Damascus and its district under al-Walid I?",rag
How did the military organization of the Arab era influence the social structure of the regions they conquered?,rag
What can be inferred about the administrative strategies of Arab rulers based on the registration numbers in their districts?,rag
